"Outage_sec_perweek","Email","Contacts","Yearly_equip_failure","Tenure","MonthlyCharge","Item1","Item2","Item3","Item4","Item5","Item6","Item7","Item8","Churn_Yes","Techie_Yes","Contract_One_Year","Contract_Two_Year","Port_modem_Yes","Tablet_Yes","InternetService_Fiber_Optic","InternetService_None","Phone_Yes","Multiple_Yes","OnlineSecurity_Yes","OnlineBackup_Yes","DeviceProtection_Yes","TechSupport_Yes","StreamingTV_Yes","StreamingMovies_Yes","PaperlessBilling_Yes","PaymentMethod_Credit_Card_(automatic)","PaymentMethod_Electronic_Check","PaymentMethod_Mailed_Check"
0.257777866339313,0.636363636363636,0.142857142857143,0,0.0348042915948582,0.892969848986609,0.833333333333333,0.666666666666667,0.571428571428571,0.666666666666667,0.166666666666667,0.714285714285714,0.666666666666667,0.571428571428571,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1
0.649242735433942,0.454545454545455,0,0.166666666666667,0.0630759244616319,0.392538752650512,0.5,0.166666666666667,0.285714285714286,0.5,0.333333333333333,0.285714285714286,0.5,0.285714285714286,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1
0.767994170783904,0.681818181818182,0.142857142857143,0.166666666666667,0.0325741460586507,0.713736612830053,0.5,0.333333333333333,0.571428571428571,0.666666666666667,0.166666666666667,0.428571428571429,0.666666666666667,0.571428571428571,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0
0.442843817163296,0.363636363636364,0.285714285714286,0,0.0867801010454107,0.285574149728331,0.666666666666667,0.833333333333333,0.428571428571429,0.166666666666667,0.666666666666667,0.285714285714286,0.333333333333333,0.285714285714286,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0
0.793143429863778,0.5,0.142857142857143,0,0.124611634664201,0.499500629358259,0.5,0.5,0.285714285714286,0.5,0.166666666666667,0.428571428571429,0.5,0.571428571428571,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0
0.373004695283645,0.409090909090909,0.142857142857143,0.166666666666667,0.211858733827217,0.321127049971116,0.333333333333333,0.5,0.285714285714286,0.833333333333333,0.5,0.428571428571429,0.833333333333333,0.142857142857143,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0
0.536744201466151,0.5,0.142857142857143,0,0.115206100956942,0.439995770513816,0.666666666666667,0.166666666666667,0.285714285714286,0.333333333333333,0.333333333333333,0.571428571428571,0.5,0.428571428571429,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1
0.377194381602408,0.681818181818182,0.285714285714286,0,0.0282058088320679,0.130854148817119,0.333333333333333,0.333333333333333,0.142857142857143,0.333333333333333,0.666666666666667,0.428571428571429,0.333333333333333,0.285714285714286,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
0.589746202548889,0.454545454545455,0.142857142857143,0.333333333333333,0.0411835978555595,0.833388318334817,0.333333333333333,0.333333333333333,0.285714285714286,0.666666666666667,0,0.428571428571429,0.333333333333333,0.428571428571429,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,1,0,1,0,0
0.386394634965065,0.545454545454545,0,0,0.247318016315861,0.535146306532059,0.333333333333333,0.333333333333333,0.285714285714286,0.333333333333333,0.5,0.285714285714286,0.333333333333333,0.428571428571429,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,0
0.618584746598394,0.227272727272727,0,0,0.109834407566602,0.773872335774234,0.5,0.5,0.428571428571429,0.5,0.333333333333333,0.428571428571429,0.333333333333333,0.428571428571429,1,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0
0.49668404661034,0.181818181818182,0.142857142857143,0,0.132073746550746,0.785968653891277,0.333333333333333,0.333333333333333,0.142857142857143,0.166666666666667,0.5,0.285714285714286,0.666666666666667,0.142857142857143,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0
0.587568911212477,0.454545454545455,0.142857142857143,0,0.299401324446381,0.499500629358259,0.5,0.5,0.571428571428571,0.166666666666667,0.166666666666667,0.428571428571429,0.333333333333333,0.285714285714286,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0
0.457197664665566,0.454545454545455,0.142857142857143,0,0.118690182775262,0.547276109984511,0.5,0.666666666666667,0.285714285714286,0.5,0.333333333333333,0.285714285714286,0.5,0.285714285714286,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0
0.368064438991429,0.454545454545455,0.285714285714286,0.333333333333333,0.0952130136325742,0.118868725300491,0.333333333333333,0.5,0.285714285714286,0.166666666666667,0.333333333333333,0.285714285714286,0.333333333333333,0.285714285714286,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
0.584431896258502,0.590909090909091,0,0.166666666666667,0.148862969541698,0.0595159873183736,0.333333333333333,0.333333333333333,0.428571428571429,0.333333333333333,0.666666666666667,0.285714285714286,0.333333333333333,0.428571428571429,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0
0.419634115579861,0.545454545454545,0.428571428571429,0,0.0330082254264153,0.499572010501644,0.166666666666667,0.166666666666667,0.285714285714286,0.5,0.333333333333333,0.571428571428571,0.166666666666667,0.428571428571429,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0
0.374998513584026,0.5,0.142857142857143,0,0.0892774313233746,0.512305425425073,0.166666666666667,0.333333333333333,0.285714285714286,0.666666666666667,0.5,0.142857142857143,0.333333333333333,0.142857142857143,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0
0.194746135875852,0.318181818181818,0,0,0.0631878417940984,0.332965619500424,0.5,0.5,0.428571428571429,0.333333333333333,0.5,0.142857142857143,0.666666666666667,0.428571428571429,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
0.523030546494727,0.227272727272727,0,0,0.00778211959635219,0.428038541668634,0.5,0.5,0.285714285714286,0.5,0.5,0.428571428571429,0.166666666666667,0.285714285714286,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0
0.423434740873363,0.454545454545455,0.285714285714286,0,0.156050658262699,0.380729976410538,0.5,0.166666666666667,0.428571428571429,0.666666666666667,0.5,0.285714285714286,0.333333333333333,0.428571428571429,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1
0.51243442333953,0.454545454545455,0.142857142857143,0.166666666666667,0.182909606347801,0.237809792818218,0.333333333333333,0.5,0.285714285714286,0.833333333333333,0.333333333333333,0.428571428571429,0.666666666666667,0.285714285714286,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
0.392651133839167,0.454545454545455,0,0.166666666666667,0.120608757380006,0.166389692637117,0.666666666666667,0.5,0.285714285714286,0.666666666666667,0.333333333333333,0.285714285714286,0.666666666666667,0.428571428571429,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
0.537676824268407,0.454545454545455,0,0.166666666666667,0.0807432208600833,0.297536645448519,0.5,0.666666666666667,0.571428571428571,0.666666666666667,0.5,0.428571428571429,0.5,0.571428571428571,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,1
0.479469298695247,0.636363636363636,0.285714285714286,0,0.207333162952955,0.666894330153865,0.333333333333333,0.666666666666667,0.285714285714286,0.166666666666667,0.5,0.571428571428571,0.666666666666667,0.428571428571429,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0
0.394443580901303,0.363636363636364,0.142857142857143,0,0.0877948187884202,0.214096898957724,0.666666666666667,0.666666666666667,0.285714285714286,0.5,0.5,0.571428571428571,0.666666666666667,0.428571428571429,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
0.392587484516498,0.5,0.142857142857143,0,0.0263490634041092,0.404344802676052,0.666666666666667,0.666666666666667,0.428571428571429,0.5,0.333333333333333,0.428571428571429,0.5,0.428571428571429,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1
0.448474947206709,0.409090909090909,0.428571428571429,0,0.0189385153414875,0.547136054881009,0.333333333333333,0.5,0.285714285714286,0.166666666666667,0.333333333333333,0.428571428571429,0.166666666666667,0.428571428571429,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0
0.506633256537599,0.590909090909091,0.428571428571429,0,0.098032773428399,0.34482882011547,0.666666666666667,0.666666666666667,0.571428571428571,0.5,0.333333333333333,0.142857142857143,0.5,0.428571428571429,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1
0.283417407466108,0.636363636363636,0,0,0.158457985552726,0.0595815354095837,0.666666666666667,0.666666666666667,0.571428571428571,0.333333333333333,0.5,0.285714285714286,0.166666666666667,0.571428571428571,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1
0.63725781476477,0.545454545454545,0,0,0.121616983709533,0.226042038255126,0.5,0.5,0.428571428571429,0.333333333333333,0.5,0.428571428571429,0.333333333333333,0.285714285714286,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0
0.443950273671332,0.590909090909091,0.142857142857143,0,0.0974136500575218,0.499494396651611,0.333333333333333,0.5,0.285714285714286,0.333333333333333,0.5,0.428571428571429,0.5,0.285714285714286,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0
0.288771472736646,0.454545454545455,0,0.166666666666667,0.048887925336631,0.880991224353798,0.333333333333333,0.333333333333333,0.142857142857143,0.5,0.5,0.285714285714286,0.333333333333333,0.285714285714286,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0
0.507127713881013,0.818181818181818,0.142857142857143,0,0.137889527334221,0.607239258321421,0.5,0.5,0.285714285714286,0.833333333333333,0.166666666666667,0.571428571428571,1,0.428571428571429,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
0.369736993502057,0.727272727272727,0,0.166666666666667,0.158335247099168,0.344861339619238,0.333333333333333,0,0.142857142857143,0.166666666666667,0.666666666666667,0.142857142857143,0.166666666666667,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0
0.529418403806598,0.772727272727273,0.285714285714286,0.166666666666667,0.0169523479593303,0.571664962291007,0.5,0.5,0.428571428571429,0.666666666666667,0.5,0.428571428571429,0.5,0.285714285714286,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0
0.285669416474709,0.5,0,0,0.322836325866583,0.631248652980065,0.666666666666667,0.666666666666667,0.714285714285714,0.666666666666667,0.333333333333333,0.857142857142857,0.666666666666667,0.571428571428571,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0
0.372831329516178,0.727272727272727,0,0,0.0384641835142744,0.83328401803319,0.333333333333333,0.333333333333333,0.428571428571429,0.666666666666667,0.5,0.285714285714286,0.666666666666667,0.428571428571429,1,1,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0
0.202220868299017,0.363636363636364,0,0,0.0983077789822573,0.261545519319323,0.166666666666667,0.333333333333333,0.285714285714286,0.333333333333333,0.666666666666667,0.142857142857143,0.166666666666667,0.285714285714286,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
0.291773748698202,0.363636363636364,0,0.166666666666667,0.115350183141526,0.833366922547187,0.5,0.333333333333333,0.142857142857143,0.333333333333333,0.333333333333333,0.285714285714286,0.333333333333333,0.428571428571429,1,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0
0.607523212670531,0.681818181818182,0,0,0.0194139393077088,0.64224200563666,0.5,0.5,0.428571428571429,0.666666666666667,0.166666666666667,0.285714285714286,0.5,0.428571428571429,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0
0.584307743132686,0.545454545454545,0,0,0.0624570053048391,0.904844173317793,0.333333333333333,0.333333333333333,0.428571428571429,0.333333333333333,0.666666666666667,0.285714285714286,0.333333333333333,0.428571428571429,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0
0.355699284356076,0.454545454545455,0,0,0.00129722749896872,0.571821407985655,0,0,0.142857142857143,0.166666666666667,0.333333333333333,0,0.333333333333333,0.142857142857143,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0
0.347888095332196,0.409090909090909,0.285714285714286,0.166666666666667,0.269574927260694,0.332850195482659,0.166666666666667,0.166666666666667,0.285714285714286,0.5,0.333333333333333,0.285714285714286,0.5,0.428571428571429,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
0.613268100379563,0.772727272727273,0.142857142857143,0,0.333081767187294,0.761893711141423,0.5,0.5,0.571428571428571,0,0.5,0.428571428571429,0.333333333333333,0.285714285714286,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1
0.701072441367626,0.727272727272727,0,0,0.122219718459987,0.226075523590535,0.333333333333333,0.5,0.285714285714286,0.5,0.666666666666667,0.428571428571429,0.333333333333333,0.285714285714286,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0
0.648780708295402,0.545454545454545,0.285714285714286,0.166666666666667,0.124338088158637,0.512083431639214,0.333333333333333,0.5,0.285714285714286,0.166666666666667,0.666666666666667,0.285714285714286,0.333333333333333,0.428571428571429,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
0.737365461611793,0.227272727272727,0.142857142857143,0,0.0962263835964297,0.428267334338309,0.333333333333333,0.333333333333333,0.285714285714286,0.5,0.5,0.285714285714286,0.5,0.428571428571429,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0
0.398610452136021,0.545454545454545,0.428571428571429,0,0.259894343027125,0.535146306532059,0.5,0.5,0.428571428571429,0.333333333333333,0,0.571428571428571,0.5,0.428571428571429,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1
0.386841722046608,0.409090909090909,0.142857142857143,0,0.187994238454612,0.190435679468911,0.5,0.5,0.285714285714286,0.333333333333333,0.5,0.285714285714286,0.166666666666667,0.571428571428571,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0
0.40283856373731,0.454545454545455,0,0,0.0177058641557888,0.547276109984511,0.666666666666667,0.333333333333333,0.571428571428571,0.666666666666667,0.333333333333333,0.285714285714286,0.666666666666667,0.142857142857143,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0
0.28142547328426,0.636363636363636,0.142857142857143,0,0.0191251888459499,0.285362713481443,0.333333333333333,0.333333333333333,0.428571428571429,0.333333333333333,0.333333333333333,0.428571428571429,0.333333333333333,0.714285714285714,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0
0.687165585720006,0.5,0.428571428571429,0,0.0514136568232489,0.166546138331765,0.333333333333333,0.333333333333333,0.142857142857143,0.166666666666667,0.666666666666667,0.428571428571429,0.166666666666667,0.285714285714286,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0
0.339891784757401,0.545454545454545,0.142857142857143,0.166666666666667,0.0383317016305447,0.607378347593282,0.5,0.333333333333333,0.285714285714286,0.833333333333333,0,0.428571428571429,0.333333333333333,0.285714285714286,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0
0.417584218542066,0.5,0.571428571428571,0,0.03896350617634,0.512083431639214,0.5,0.5,0.428571428571429,0.333333333333333,0.333333333333333,0.285714285714286,0.333333333333333,0.571428571428571,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0
0.544517409173276,0.545454545454545,0,0.333333333333333,0.0443808566049029,0.261545519319323,0.333333333333333,0.166666666666667,0.285714285714286,0.5,0.333333333333333,0.428571428571429,0.666666666666667,0.428571428571429,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0
0.388224361602307,0.545454545454545,0,0,0.016741913056692,0.535211854623269,0.333333333333333,0.333333333333333,0.285714285714286,0.333333333333333,0.333333333333333,0.428571428571429,0.333333333333333,0.285714285714286,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1
0.715238912052454,0.363636363636364,0.142857142857143,0,0.181053623282471,0.678695113304398,0.333333333333333,0.166666666666667,0.285714285714286,0.166666666666667,0.5,0.285714285714286,0.166666666666667,0.428571428571429,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1
0.236136589086998,0.0909090909090909,0.142857142857143,0,0.0320156783835841,0.392470478344868,0.166666666666667,0.166666666666667,0.142857142857143,0.5,0.333333333333333,0.285714285714286,0.5,0.285714285714286,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0
0.324196506118148,0.272727272727273,0.142857142857143,0.166666666666667,0.264098055659012,0.380625676108911,0.166666666666667,0.166666666666667,0.285714285714286,0.333333333333333,0.333333333333333,0.285714285714286,0.333333333333333,0.285714285714286,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0
0.461176048481453,0.272727272727273,0.142857142857143,0,0.244845421083305,0.499572010501644,0.333333333333333,0.166666666666667,0.285714285714286,0.5,0.166666666666667,0.428571428571429,0.666666666666667,0.285714285714286,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1
0.519244081771633,0.545454545454545,0,0,0.0517239742585486,0.785829564619416,0.666666666666667,0.666666666666667,0.428571428571429,0.666666666666667,0,0.571428571428571,0.666666666666667,0.428571428571429,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0
